"Event_ID","Status_Scrape","Scrape_Date","Event_Name","Event_Date"
5863,"Tournament Results Collected",2018-06-05,"Nordea Masters",2015-06-07
5864,"Tournament Results Collected",2018-06-05,"Swiss Challenge presented by Association Suisse de Golf",2015-06-07
5865,"Tournament Results Collected",2018-06-05,"JGT Championship Mori Building Cup Shishido Hills",2015-06-07
5866,"Tournament Results Collected",2018-06-05,"Vodacom Origins of Golf presented by Samsung - Langebaan ",2015-06-07
5867,"Tournament Results Collected",2018-06-05,"Nefs Heritage 2015",2015-06-07
5868,"Tournament Results Collected",2018-06-05,"FedEx St. Jude Classic ",2015-06-14
5869,"Tournament Results Collected",2018-06-05,"Rust-Oleum Championship ",2015-06-14
5870,"Tournament Results Collected",2018-06-05,"Lyoness Open Powered by Greenfinity",2015-06-14
5871,"Tournament Results Collected",2018-06-05,"KPMG Trophy",2015-06-14
5872,"Tournament Results Collected",2018-06-05,"THE SINGHA CORPORATION THAILAND OPEN",2015-06-14
5873,"Tournament Results Collected",2018-06-05,"PGM Rahman Putra Championship",2015-06-14
5874,"Tournament Results Collected",2018-06-05,"U.S. Open",2015-06-21
5875,"Tournament Results Collected",2018-06-05,"Najeti Open Presented by Neuflize OBC",2015-06-21
5876,"Tournament Results Collected",2018-06-05,"Queen’s Cup",2015-06-21
5877,"Tournament Results Collected",2018-06-05,"The 2nd Vainer Open",2015-06-21
5878,"Tournament Results Collected",2018-06-05,"Travelers Championship ",2015-06-28
5879,"Tournament Results Collected",2018-06-05,"Air Capital Classic presented by Aetna ",2015-06-28
5880,"Tournament Results Collected",2018-06-05,"The Syncrude Boreal Open Presented by AECON",2015-06-28
5881,"Tournament Results Collected",2018-06-05,"BMW International Open",2015-06-28
5882,"Tournament Results Collected",2018-06-05,"SSE Scottish Hydro Challenge hosted by Macdonald Hotels and Resorts",2015-06-28
5883,"Tournament Results Collected",2018-06-05,"ISPS HANDA Global Cup",2015-06-28
5884,"Tournament Results Collected",2018-06-05,"The Bali National Golf Resort Championships",2015-06-28
5885,"Tournament Results Collected",2018-06-05,"Gunsan CC Open",2015-06-28
5886,"Tournament Results Collected",2018-06-05,"The Greenbrier Classic",2015-07-05
5887,"Tournament Results Collected",2018-06-05,"Nova Scotia Open ",2015-07-05
5888,"Tournament Results Collected",2018-06-05,"SIGA Dakota Dunes Open presented by SaskTel ",2015-07-05
5889,"Tournament Results Collected",2018-06-05,"Alstom Open de France",2015-07-05
5890,"Tournament Results Collected",2018-06-05,"AEGEAN Airlines Challenge Tour by Hartl Resort",2015-07-05
5891,"Tournament Results Collected",2018-06-05,"Shigeo Nagashima Invitational SEGA SAMMY CUP",2015-07-05
5892,"Tournament Results Collected",2018-06-05,"John Deere Classic ",2015-07-12
5893,"Tournament Results Collected",2018-06-05,"Albertsons Boise Open presented by Kraft Nabisco ",2015-07-12
5894,"Tournament Results Collected",2018-06-05,"The Players Cup ",2015-07-12
5895,"Tournament Results Collected",2018-06-05,"Aberdeen Asset Management Scottish Open",2015-07-12
5896,"Tournament Results Collected",2018-06-05,"D+D REAL Slovakia Challenge",2015-07-12
5897,"Tournament Results Collected",2018-06-05,"MUSEE PLATINUM Open",2015-07-12
5898,"Tournament Results Collected",2018-06-05,"144th OPEN CHAMPIONSHIP",2015-07-19
5899,"Tournament Results Collected",2018-06-05,"Fred Olsen Challenge de España",2015-07-19
5900,"Tournament Results Collected",2018-06-05,"Barbasol Championship ",2015-07-19
5901,"Tournament Results Collected",2018-06-05,"Stonebrae Classic ",2015-07-19
5902,"Tournament Results Collected",2018-06-05,"Staal Foundation Open presented by Tbaytel ",2015-07-19
5903,"Tournament Results Collected",2018-06-05,"RBC Canadian Open ",2015-07-26
5904,"Tournament Results Collected",2018-06-05,"Omega European Masters",2015-07-26
5905,"Tournament Results Collected",2018-06-05,"Le Vaudreuil Golf Challenge",2015-07-26
5906,"Tournament Results Collected",2018-06-05,"Dunlop SRIXON Fukushima Open",2015-07-26
5907,"Tournament Results Collected",2018-06-05,"The Wealth Design Invitational",2015-07-26
5908,"Tournament Results Collected",2018-06-05,"Master Promo Championship",2015-07-26
5909,"Tournament Results Collected",2018-06-05,"Quicken Loans National ",2015-08-02
5910,"Tournament Results Collected",2018-06-05,"Utah Championship presented by Zions Bank ",2015-08-02
5911,"Tournament Results Collected",2018-06-05,"ATB Financial Classic ",2015-08-02
5912,"No Tournament Scores Available",2018-06-05,"Saltire Energy Paul Lawrie Match Play",2015-08-02
5913,"Tournament Results Collected",2018-06-05,"Madeira Islands Open – Portugal – BPI",2015-08-02
5914,"Tournament Results Collected",2018-06-05,"Taifong Open",2015-08-02
5915,"Tournament Results Collected",2018-06-05,"PDC Open",2015-08-02
5916,"No Tournament Scores Available",2018-06-05,"LOTOS Polish Open 2015",2015-08-02
5917,"Tournament Results Collected",2018-06-05,"Made in Denmark by Ejner Hessel",2015-08-02
5918,"Tournament Results Collected",2018-06-05,"World Golf Championships-Bridgestone Invitational ",2015-08-09
5919,"No Tournament Scores Available",2018-06-05,"Barracuda Championship",2015-08-09
5920,"Tournament Results Collected",2018-06-05,"Digital Ally Open ",2015-08-09
5921,"Tournament Results Collected",2018-06-05,"Northern Ireland Open in Association with Sphere Global and Ulster Bank",2015-08-09
5922,"Tournament Results Collected",2018-06-05,"Aboitiz Invitational",2015-08-09
5923,"Tournament Results Collected",2018-06-05,"Sun City Challenge",2015-08-09
5924,"Tournament Results Collected",2018-06-05,"The COBRA PUMA GOLF Open",2015-08-09
5925,"Tournament Results Collected",2018-06-05,"Isaberg Open hosted by Patrik Sjöland",2015-08-09
5926,"No Tournament Scores Available",2018-06-05,"KOSAIDO Düsseldorf Open 2015",2015-08-09
5927,"Tournament Results Collected",2018-06-05,"PGA Championship ",2015-08-16
5928,"Tournament Results Collected",2018-06-05,"Price Cutter Charity Championship presented by Dr Pepper ",2015-08-16
5929,"Tournament Results Collected",2018-06-05,"GANT Open",2015-08-16
5930,"Tournament Results Collected",2018-06-05,"PGM Northport Glenmarie Championship",2015-08-16
5931,"Tournament Results Collected",2018-06-05,"The Break90 Championship",2015-08-16
5932,"Tournament Results Collected",2018-06-05,"Holtsmark Open",2015-08-16
5933,"No Tournament Scores Available",2018-06-05,"Sparkassen Open 2015",2015-08-16
5934,"Tournament Results Collected",2018-06-05,"Wyndham Championship ",2015-08-23
5935,"Tournament Results Collected",2018-06-05,"News Sentinel Open presented by Pilot ",2015-08-23
5936,"Tournament ID Not Valid",2018-06-05,NA,NA
5937,"Tournament Results Collected",2018-06-05,"National Capital Open to Support Our Troops ",2015-08-23
5938,"Tournament Results Collected",2018-06-05,"Made in Denmark",2015-08-23
5939,"Tournament Results Collected",2018-06-05,"ROLEX Trophy",2015-08-23
5940,"Tournament Results Collected",2018-06-05,"Isuzu Queensland Open ",2015-08-23
5941,"Tournament Results Collected",2018-06-05,"Vodacom Origins of Golf presented by Samsung - San Lameer  ",2015-08-23
5942,"Tournament Results Collected",2018-06-05,"The Tree Of Life Championship",2015-08-23
5943,"Tournament Results Collected",2018-06-05,"Landeryd Masters by Porsche Center Linköping",2015-08-23
5944,"No Tournament Scores Available",2018-06-05,"Augsburg Classic 2015",2015-08-23
5945,"Tournament Results Collected",2018-06-05,"The Barclays ",2015-08-30
5946,"Tournament Results Collected",2018-06-05,"WinCo Foods Portland Open presented by Kraft Heinz ",2015-08-30
5947,"Tournament Results Collected",2018-06-05,"The Great Waterway Classic ",2015-08-30
5948,"Tournament Results Collected",2018-06-05,"D+D Real Czech Masters",2015-08-30
5949,"Tournament Results Collected",2018-06-05,"RIZAP KBC Augusta",2015-08-30
5950,"Tournament ID Not Valid",2018-06-05,NA,NA
5951,"Tournament Results Collected",2018-06-05,"Ciputra Golfpreneur Tournament",2015-08-30
5952,"Tournament Results Collected",2018-06-05,"Sun Wild Coast Sun Challenge",2015-08-30
5953,"Tournament Results Collected",2018-06-05,"Clipper Logistics Players Championship",2015-08-30
5954,"Tournament Results Collected",2018-06-05,"The 58th KPGA Championship",2015-08-30
5955,"Tournament Results Collected",2018-06-05,"K-Supermarket Kamppi Open",2015-08-30
5956,"Tournament Results Collected",2018-06-05,"Deutsche Bank Championship ",2015-09-06
5957,"Tournament Results Collected",2018-06-05,"Wildfire Invitational presented by PC Financial ",2015-09-06
5958,"Tournament Results Collected",2018-06-05,"M2M Russian Open",2015-09-06
5959,"Tournament Results Collected",2018-06-05,"Cordon Golf Open",2015-09-06
5960,"Tournament Results Collected",2018-06-05,"Fujisankei Classic",2015-09-06
5961,"Tournament Results Collected",2018-06-05,"Sun Sibaya Challenge",2015-09-06
5962,"Tournament Results Collected",2018-06-05,"2015 ALPS de Andalucia",2015-09-06
5963,"Tournament ID Not Valid",2018-06-05,NA,NA
5964,"Tournament Results Collected",2018-06-05,"Willis Masters",2015-09-06
5965,"No Tournament Scores Available",2018-06-05,"Preis des Hardenberg GolfResort 2015",2015-09-06
5966,"Tournament Results Collected",2018-06-05,"BMW Championship ",2015-09-20
5967,"Tournament Results Collected",2018-06-05,"Small Business Connection Championship at River Run ",2015-09-20
5968,"Tournament Results Collected",2018-06-05,"Freedom 55 Financial Championship ",2015-09-20
5969,"Tournament Results Collected",2018-06-05,"Volvo Colombian Classic presentado por Arturo Calle",2015-09-20
5970,"Tournament Results Collected",2018-06-05,"Hotel Fitness Championship ",2015-09-13
5971,"Tournament Results Collected",2018-06-05,"Cape Breton Celtic Classic presented by PC Financial ",2015-09-13
5972,"Tournament Results Collected",2018-06-05,"All you need is Ecuador Open ",2015-09-13
5973,"Tournament Results Collected",2018-06-05,"Pingan Open",2015-09-13
5974,"Tournament Results Collected",2018-06-05,"KLM Open",2015-09-13
5975,"Tournament Results Collected",2018-06-05,"Kazakhstan Open",2015-09-13
5976,"Tournament Results Collected",2018-06-05,"Vodacom Origins of Golf presented by Samsung - Vaal de Grace Golf Estate",2015-09-13
5977,"Tournament Results Collected",2018-06-05,"2015 Citadelle Trophy International Golf de Preisch",2015-09-13
5978,"Tournament Results Collected",2018-06-05,"Kolon The 58th Korea Open",2015-09-13
5979,"Tournament Results Collected",2018-06-05,"Kristianstad Åhus Open",2015-09-13
5980,"Tournament Results Collected",2018-06-05,"HotelPlanner.com Championship",2015-09-06
5981,"Tournament Results Collected",2018-06-05,"Maeil Dairies Open 2015",2015-09-06
5982,"Tournament Results Collected",2018-06-05,"Thongchai Jaidee Foundation",2015-09-13
5983,"Tournament Results Collected",2018-06-05,"72° OPEN D'ITALIA presented by DAMIANI",2015-09-20
5984,"Tournament Results Collected",2018-06-05,"PGM Bukit Jawi Championship",2015-09-20
5985,"Tournament Results Collected",2018-06-05,"ANA Open",2015-09-20
5986,"Tournament Results Collected",2018-06-05,"Sun Windmill Challenge",2015-09-20
5987,"Tournament Results Collected",2018-06-05,"2015 Open International du Haut Poitou",2015-09-20
5988,"Tournament Results Collected",2018-06-05,"The 31st Shinhan Donghae Open",2015-09-20
5989,"Tournament Results Collected",2018-06-05,"Danæg PGA Championship",2015-09-20
5990,"Tournament Results Collected",2018-06-05,"TOUR Championship by Coca-Cola ",2015-09-27
5991,"Tournament Results Collected",2018-06-05,"Nationwide Children's Hospital Championship ",2015-09-27
5992,"Tournament Results Collected",2018-06-05,"Aberto do Brasil presented by Credit Suisse Hedging Griffo ",2015-09-27
5993,"Tournament Results Collected",2018-06-05,"Cadillac Championship",2015-09-27
5994,"Tournament Results Collected",2018-06-05,"Porsche European Open",2015-09-27
5995,"Tournament ID Not Valid",2018-06-05,NA,NA
5996,"Tournament Results Collected",2018-06-05,"Asia Pacific Open Mitsubishi Diamond Cup",2015-09-27
5997,"Tournament Results Collected",2018-06-05,"Ballantine’s Taiwan Championship",2015-09-27
5998,"Tournament Results Collected",2018-06-05,"2015 Open International De Marcilly",2015-09-27
5999,"Tournament Results Collected",2018-06-05,"GolfUppsala Open",2015-09-27
6000,"Tournament Results Collected",2018-06-05,"Web.com Tour Championship ",2015-10-04
6001,"Tournament Results Collected",2018-06-05,"Hyundai-BBVA 89 Abierto de Chile ",2015-10-04
6002,"Tournament Results Collected",2018-06-05,"Yulongwan Yunnan Open",2015-10-04
6003,"Tournament Results Collected",2018-06-05,"Alfred Dunhill Links Championship",2015-10-04
6004,"Tournament Results Collected",2018-06-05,"EMC Challenge Open",2015-10-04
6005,"Tournament Results Collected",2018-06-05,"Top Cup Tokai Classic 2015",2015-10-04
6006,"Tournament Results Collected",2018-06-05,"South Pacific Open Championship ",2015-10-04
6007,"Tournament Results Collected",2018-06-05,"Mercuries Taiwan Masters",2015-10-04
6008,"Tournament Results Collected",2018-06-05,"Vodacom Origins of Golf presented by Samsung - St Francis Links",2015-10-04
6009,"No Tournament Scores Available",2018-06-05,"Descente Korea Munsingwear Matchplay",2015-10-04
6010,"Tournament Results Collected",2018-06-05,"Race to Himmerland",2015-10-04
6011,"Tournament Results Collected",2018-06-05,"Castanea Resort Pro Golf Tour Championship 2015",2015-10-04
6012,"Tournament Results Collected",2018-06-05,"British Masters supported by Sky Sports",2015-10-11
6013,"Tournament Results Collected",2018-06-05,"Volopa Irish Challenge hosted by Mount Wolseley Hotel Spa and Golf Resort",2015-10-11
6014,"Tournament Results Collected",2018-06-05,"HONMA TOURWORLD CUP AT TROPHIA GOLF 2015",2015-10-11
6015,"Tournament Results Collected",2018-06-05,"Yeangder Tournament Players Championship",2015-10-11
6016,"Tournament Results Collected",2018-06-05,"Sun Boardwalk Challenge",2015-10-11
6017,"Tournament Results Collected",2018-06-05,"2015 Alps de Extremadura",2015-10-11
6018,"Tournament Results Collected",2018-06-05,"Tourfinal Vellinge Open hosted by Ljunghusen",2015-10-11
6019,"Tournament Results Collected",2018-06-05,"Frys.com Open ",2015-10-18
6020,"Tournament Results Collected",2018-06-05,"Mundo Maya Open presentado por Heineken ",2015-10-18
6021,"Tournament Results Collected",2018-06-05,"Lushan Open",2015-10-11
6022,"Tournament Results Collected",2018-06-05,"Chongqing Open",2015-10-18
6023,"Tournament Results Collected",2018-06-05,"Portugal Masters",2015-10-18
6024,"Tournament Results Collected",2018-06-05,"Japan Open Golf Championship",2015-10-18
6025,"Tournament Results Collected",2018-06-05,"Fiji International",2015-10-18
6026,"Tournament Results Collected",2018-06-05,"Venetian Macao Open",2015-10-18
6027,"Tournament Results Collected",2018-06-05,"Sun Fish River Sun Challenge",2015-10-18
6028,"Tournament Results Collected",2018-06-05,"2015 Abruzzo Open",2015-10-18
6029,"Tournament Results Collected",2018-06-05,"Shriners Hospitals for Children Open ",2015-10-25
6030,"Tournament ID Not Valid",2018-06-05,NA,NA
6031,"Tournament Results Collected",2018-06-05,"The Foshan Open",2015-10-25
6032,"Tournament Results Collected",2018-06-05,"Bridgestone Open",2015-10-25
6033,"Tournament Results Collected",2018-06-05,"PGM Kinrara Championship",2015-10-25
6034,"Tournament Results Collected",2018-06-05,"Vodacom Origins of Golf presented by Samsung -Koro Creek Bushveld Golf Estate ",2015-10-25
6035,"Tournament Results Collected",2018-06-05,"Edmond de Rothschild Israel Masters 2015",2015-10-25
6036,"Tournament Results Collected",2018-06-05,"UBS Hong Kong Open",2015-10-25
6037,"Tournament Results Collected",2018-06-05,"CIMB Classic",2015-11-01
6038,"Tournament Results Collected",2018-06-05,"Turkish Airlines Open",2015-11-01
6039,"Tournament Results Collected",2018-06-05,"Mynavi ABC Championship",2015-11-01
6040,"Tournament Results Collected",2018-06-05,"TX Civil & Logistics WA PGA Championship ",2015-11-01
6041,"Tournament Results Collected",2018-06-05,"Take Solutions India Masters",2015-11-01
6042,"Tournament Results Collected",2018-06-05,"Matchroom Sport Tour Championship",2015-11-01
6043,"Tournament Results Collected",2018-06-05,"Roberto De Vicenzo Punta del Este Open Copa NEC ",2015-11-01
6044,"Tournament Results Collected",2018-06-05,"Sanderson Farms Championship ",2015-11-08
6045,"Tournament Results Collected",2018-06-05,"110 VISA Open de Argentina presentado por OSDE",2015-11-08
6046,"Tournament Results Collected",2018-06-05,"WGC – HSBC Champions",2015-11-08
6047,"Tournament Results Collected",2018-06-05,"NBO Golf Classic Grand Final",2015-11-08
6048,"Tournament Results Collected",2018-06-05,"Heiwa PGM Championship",2015-11-08
6049,"Tournament Results Collected",2018-06-05,"Nexus Risk TSA Group WA Open ",2015-11-08
6050,"Tournament Results Collected",2018-06-05,"Panasonic Open India",2015-11-08
6051,"Tournament Results Collected",2018-06-05,"PGM Tiara Championship",2015-11-08
6052,"Tournament Results Collected",2018-06-05,"Nedbank Affinity Cup",2015-11-08
6053,"Tournament Results Collected",2018-06-05,"Caido Golf LIS Tour Championship",2015-11-08
6054,"Tournament Results Collected",2018-06-05,"OHL Classic at Mayakoba ",2015-11-15
6055,"Tournament Results Collected",2018-06-05,"Personal Classic presentado por NEC ",2015-11-15
6056,"Tournament Results Collected",2018-06-05,"BMW Masters",2015-11-15
6057,"Tournament Results Collected",2018-06-05,"Mitsui Sumitomo VISA Taiheiyo Masters",2015-11-15
6058,"Tournament Results Collected",2018-06-05,"NSW Open Championship ",2015-11-15
6059,"Tournament Results Collected",2018-06-05,"The World Classic Championship at Laguna National",2015-11-15
6060,"Tournament Results Collected",2018-06-05,"Vodacom Origins of Golf presented by Samsung Final - Zebula Country Club ",2015-11-15
6061,"Tournament Results Collected",2018-06-05,"The RSM Classic ",2015-11-22
6062,"Tournament Results Collected",2018-06-05,"Lexus Peru Open Presentado por Scotiabank ",2015-11-22
6063,"Tournament Results Collected",2018-06-05,"Nine Dragons Open",2015-11-22
6064,"Tournament Results Collected",2018-06-05,"DP World Tour Championship, Dubai",2015-11-22
6065,"Tournament Results Collected",2018-06-05,"Dunlop Phoenix",2015-11-22
6066,"Tournament Results Collected",2018-06-05,"UNIQLO Masters ",2015-11-22
6067,"Tournament Results Collected",2018-06-05,"Resorts World Manila Masters",2015-11-22
6068,"Tournament Results Collected",2018-06-05,"PGM Nilai Springs Championship",2015-11-22
6069,"Tournament Results Collected",2018-06-05,"Lion of Africa Cape Town Open",2015-11-22
6070,"Tournament Results Collected",2018-06-05,"Hainan Open",2015-11-29
6071,"Tournament Results Collected",2018-06-05,"Alfred Dunhill Championship",2015-11-29
6072,"Tournament Results Collected",2018-06-05,"Casio World Open",2015-11-29
6073,"Tournament Results Collected",2018-06-05,"Emirates Australian Open ",2015-11-29
6074,"Tournament Results Collected",2018-06-05,"PGM MIDF KLGCC Championship",2015-11-29
6075,"Tournament Results Collected",2018-06-05,"Hero World Challenge ",2015-12-06
6076,"Tournament Results Collected",2018-06-05,"PGA TOUR Latinoamerica Tour Championship presented by FirstBank ",2015-12-06
6077,"Tournament Results Collected",2018-06-05,"Capital Airline - HNA Real Estate Championship",2015-12-06
6078,"Tournament Results Collected",2018-06-05,"Nedbank Golf Challenge",2015-12-06
6079,"Tournament Results Collected",2018-06-05,"Golf Nippon Series JT Cup",2015-12-06
6080,"Tournament Results Collected",2018-06-05,"Australian PGA Championship ",2015-12-06
6081,"Tournament Results Collected",2018-06-05,"Ho Tram Open",2015-12-06
6082,"Tournament Results Collected",2018-06-05,"NSW PGA Championship ",2015-12-13
6083,"Tournament Results Collected",2018-06-05,"Thailand Golf Championship",2015-12-13
6084,"Tournament Results Collected",2018-06-05,"Philippine Open presented by ICTSI",2015-12-20
6085,"Tournament Results Collected",2018-06-05,"Boonchu Ruangkit Championship",2015-12-27
6086,"Tournament Results Collected",2018-06-05,"Hyundai Tournament of Champions ",2016-01-10
6087,"Tournament Results Collected",2018-06-05,"The BMW SA Open hosted by City of Ekurhuleni",2016-01-10
6088,"Tournament ID Not Valid",2018-06-05,NA,NA
6089,"Tournament Results Collected",2018-06-05,"Sony Open in Hawaii ",2016-01-17
6090,"Tournament Results Collected",2018-06-05,"Joburg Open",2016-01-17
6091,"Tournament ID Not Valid",2018-06-05,NA,NA
6092,"Tournament Results Collected",2018-06-05,"CareerBuilder Challenge in partnership with the Clinton Foundation ",2016-01-24
6093,"Tournament Results Collected",2018-06-05,"Abu Dhabi HSBC Golf Championship",2016-01-24
6094,"Tournament Results Collected",2018-06-05,"Red Sea Egyptian Classic 2016",2016-01-24
6095,"Tournament Results Collected",2018-06-05,"The Players Championship",2016-01-24
6096,"Tournament Results Collected",2018-06-05,"Farmers Insurance Open ",2016-01-31
6097,"Tournament Results Collected",2018-06-05,"Panama Claro Championship ",2016-01-31
6098,"Tournament Results Collected",2018-06-05,"Commercial Bank Qatar Masters",2016-01-31
6099,"Tournament Results Collected",2018-06-05,"SMBC Singapore Open",2016-01-31
6100,"Tournament Results Collected",2018-06-05,"PGM CCM Rahman Putra Championship",2016-01-31
6101,"Tournament Results Collected",2018-06-05,"Red Sea Ain Sokhna Classic 2016 ",2016-01-31
6102,"Tournament Results Collected",2018-06-05,"Waste Management Phoenix Open ",2016-02-07
6103,"Tournament Results Collected",2018-06-05,"Club Colombia Championship Presented by Claro ",2016-02-07
6104,"Tournament Results Collected",2018-06-05,"Omega Dubai Desert Classic",2016-02-07
6105,"Tournament Results Collected",2018-06-05,"Oates Vic Open ",2016-02-07
6106,"Tournament Results Collected",2018-06-05,"Leopalace21 Myanmar Open",2016-02-07
6107,"Tournament Results Collected",2018-06-05,"PGM UMW Championship",2016-02-07
6108,"Tournament Results Collected",2018-06-05,"AT&T Pebble Beach Pro-Am ",2016-02-14
6109,"Tournament Results Collected",2018-06-05,"Tshwane Open",2016-02-14
6110,"Tournament Results Collected",2018-06-05,"Mercedes Benz Truck and Bus Victorian PGA Championship ",2016-02-14
6111,"Tournament Results Collected",2018-06-05,"Bashundhara Bangladesh Open",2016-02-14
6112,"Tournament Results Collected",2018-06-05,"2016 EIN Bay Open",2016-02-14
6113,"Tournament Results Collected",2018-06-05,"Open Ocean 2016",2016-02-14
6114,"Tournament Results Collected",2018-06-05,"Northern Trust Open ",2016-02-21
6115,"Tournament Results Collected",2018-06-05,"Maybank Championship Malaysia",2016-02-21
6116,"Tournament Results Collected",2018-06-05,"Dimension Data Pro-Am",2016-02-21
6117,"Tournament ID Not Valid",2018-06-05,NA,NA
6118,"Tournament Results Collected",2018-06-05,"Open Tazegzout 2016",2016-02-14
6119,"Tournament Results Collected",2018-06-05,"2016 Red Sea Little Venice Open",2016-02-21
6120,"Tournament Results Collected",2018-06-05,"The Honda Classic ",2016-02-28
6121,"Tournament Results Collected",2018-06-05,"69 Avianca Colombia Open presentado por BBVA",2016-02-28
6122,"Tournament Results Collected",2018-06-05,"ISPS HANDA Perth International",2016-02-28
6123,"Tournament Results Collected",2018-06-05,"Eye of Africa PGA Championship",2016-02-28
6124,"Tournament Results Collected",2018-06-05,"Dreamland Pyramids Open",2016-02-28
6125,"Tournament Results Collected",2018-06-05,"PGM Northport Glenmarie Championship",2016-02-28
6126,"Tournament Results Collected",2018-06-05,"Lumine Lakes Open",2016-02-28
6127,"Tournament Results Collected",2018-06-05,"WGC - Cadillac Championship ",2016-03-06
6128,"Tournament Results Collected",2018-06-05,"Holden NZ PGA Championship",2016-03-06
6129,"Tournament Results Collected",2018-06-05,"Lumine Hills Open",2016-03-06
6130,"Tournament Results Collected",2018-06-05,"Valspar Championship ",2016-03-13
6131,"Tournament Results Collected",2018-06-05,"True Thailand Classic",2016-03-13
6132,"Tournament Results Collected",2018-06-05,"BMW ISPS HANDA New Zealand Open ",2016-03-13
6133,"Tournament Results Collected",2018-06-05,"PGM Clearwater Championship",2016-03-13
6134,"Tournament Results Collected",2018-06-05,"The 2016 Tony Jacklin Open",2016-03-13
6135,"Tournament Results Collected",2018-06-05,"2016 Open Casa Green",2016-03-13
6136,"Tournament Results Collected",2018-06-05,"Arnold Palmer Invitational presented by MasterCard ",2016-03-20
6137,"Tournament Results Collected",2018-06-05,"Chitimacha Louisiana Open presented by NACHER ",2016-03-20
6138,"Tournament Results Collected",2018-06-05,"Lexus Panama Classic ",2016-03-20
6139,"Tournament Results Collected",2018-06-05,"Hero Indian Open",2016-03-20
6140,"Tournament Results Collected",2018-06-05,"The Barclays Kenya Open",2016-03-20
6141,"Tournament Results Collected",2018-06-05,"Coca-Cola QLD PGA Championship",2016-03-20
6142,"Tournament Results Collected",2018-06-05,"Mediter Real Estate Masters",2016-03-20
6143,"Tournament Results Collected",2018-06-05,"PGA Catalunya Championship",2016-03-20
6144,"No Tournament Scores Available",2018-06-05," WGC - Dell Match Play",2016-03-27
6145,"Tournament Results Collected",2018-06-05,"Puerto Rico Open at Coco Beach",2016-03-27
6146,"Tournament Results Collected",2018-06-05,"PGM LADA Langkawi Championship",2016-03-27
6147,"Tournament Results Collected",2018-06-05,"Shell Houston Open",2016-04-03
6148,"Tournament Results Collected",2018-06-05,"Brasil Champions presented by Embrase",2016-04-03
6149,"Tournament Results Collected",2018-06-05,"Masters Tournament ",2016-04-10
6150,"Tournament Results Collected",2018-06-05,"Servientrega Championship Presented by Efecty",2016-04-10
6151,"Tournament Results Collected",2018-06-05,"Charming Yeangder ADT",2016-04-03
6152,"Tournament Results Collected",2018-06-05,"PGM Darul Aman Championship",2016-04-10
6153,"Tournament Results Collected",2018-06-05,"RBC Heritage ",2016-04-17
6154,"Tournament Results Collected",2018-06-05,"85 Abierto OSDE del Centro presentado por FiberCorp ",2016-04-17
6155,"Tournament Results Collected",2018-06-05,"Real Club Valderrama Open de España, Hosted by the Sergio Garcia Foundation",2016-04-17
6156,"Tournament Results Collected",2018-06-05,"Token Homemate Cup",2016-04-17
6157,"Tournament Results Collected",2018-06-05,"ICTSI Manila Southwoods Championship",2016-04-17
6158,"Tournament Results Collected",2018-06-05,"Golden Pilsener Zimbabwe Open",2016-04-17
6159,"Tournament Results Collected",2018-06-05,"2016 Open Madaef",2016-04-17
6160,"Tournament Results Collected",2018-06-05,"2016 Open Royal Golf Anfa Mohammedia",2016-04-17
6161,"Tournament Results Collected",2018-06-05,"Valero Texas Open ",2016-04-24
6162,"Tournament Results Collected",2018-06-05,"El Bosque Mexico Championship presented by INNOVA",2016-04-24
6163,"Tournament Results Collected",2018-06-05,"Guatemala Stella Artois Open ",2016-04-24
6164,"Tournament Results Collected",2018-06-05,"Shenzhen International",2016-04-24
6165,"Tournament Results Collected",2018-06-05,"Red Sea Egyptian Challenge Presented by Hassan Allam Properties",2016-04-24
6166,"Tournament Results Collected",2018-06-05,"Panasonic Open Golf Championship",2016-04-24
6167,"Tournament Results Collected",2018-06-05,"South Pacific Export Radler PNG Open ",2016-04-24
6168,"Tournament Results Collected",2018-06-05,"ICTSI Sherwood Hills Classic",2016-04-24
6169,"Tournament Results Collected",2018-06-05,"Zambia Sugar Open 2016",2016-04-24
6170,"Tournament Results Collected",2018-06-05,"The 12th Dongbu Insurance Promi Open",2016-04-24
6171,"Tournament Results Collected",2018-06-05,"Zurich Classic of New Orleans",2016-05-01
6172,"Tournament Results Collected",2018-06-05,"United Leasing & Finance Championship ",2016-05-01
6173,"Tournament Results Collected",2018-06-05,"Volvo China Open",2016-05-01
6174,"Tournament Results Collected",2018-06-05,"Challenge de Madrid",2016-05-01
6175,"Tournament Results Collected",2018-06-05,"The Crowns",2016-05-01
6176,"Tournament Results Collected",2018-06-05,"Nexus Risk TSA Group WA Open ",2016-05-01
6177,"Tournament Results Collected",2018-06-05,"PGM Palm Resort Championship",2016-05-01
6178,"Tournament Results Collected",2018-06-05,"Tunisian Golf Open",2016-05-01
6179,"Tournament Results Collected",2018-06-05,"Wells Fargo Championship ",2016-05-08
6180,"Tournament Results Collected",2018-06-05,"Honduras Open presented by Indura Beach and Golf Resort ",2016-05-08
6181,"Tournament Results Collected",2018-06-05,"Trophée Hassan II",2016-05-08
6182,"Tournament Results Collected",2018-06-05,"Turkish Airlines Challenge",2016-05-08
6183,"Tournament Results Collected",2018-06-05,"Investec Royal Swazi Open",2016-05-08
6184,"Tournament Results Collected",2018-06-05,"Gosser Open",2016-05-08
